member_id||bill_num||congress
F000454||hr2018||115
F000450||hr2019||115
V000081||hr202||115
G000578||hr2020||115
G000582||hr2021||115
G000565||hr2022||115
G000577||hr2023||115
G000546||hr2024||115
G000568||hr2025||115
G000558||hr2026||115
H001045||hr2027||115
H001059||hr2028||115
J000174||hr2029||115
Y000033||hr203||115
J000174||hr2030||115
J000174||hr2031||115
J000255||hr2032||115
K000390||hr2033||115
K000381||hr2034||115
K000381||hr2035||115
K000381||hr2036||115
L000567||hr2037||115
L000557||hr2038||115
L000263||hr2039||115
Y000033||hr204||115
L000587||hr2040||115
L000565||hr2041||115
L000565||hr2042||115
L000397||hr2043||115
L000579||hr2044||115
L000570||hr2045||115
L000570||hr2046||115
L000570||hr2047||115
L000570||hr2048||115
L000570||hr2049||115
Y000033||hr205||115
M000087||hr2050||115
M001180||hr2051||115
M001197||hr2052||115
M001197||hr2053||115
M001187||hr2054||115
M001189||hr2055||115
M001202||hr2056||115
P000607||hr2057||115
P000592||hr2058||115
P000598||hr2059||115
Y000033||hr206||115
R000578||hr2060||115
R000435||hr2061||115
R000608||hr2062||115
S001190||hr2063||115
S000248||hr2064||115
S001170||hr2065||115
S001175||hr2066||115
S001187||hr2067||115
T000472||hr2068||115
T000463||hr2069||115
Y000033||hr207||115
V000131||hr2070||115
V000131||hr2071||115
V000131||hr2072||115
V000081||hr2073||115
W000791||hr2074||115
W000791||hr2075||115
W000187||hr2076||115
W000815||hr2077||115
W000816||hr2078||115
Y000033||hr2079||115
Y000033||hr208||115
Y000033||hr2080||115
Z000017||hr2081||115
T000193||hr2082||115
H001056||hr2083||115
R000486||hr2084||115
S001177||hr2085||115
B001243||hr2086||115
D000614||hr2087||115
E000179||hr2088||115
E000179||hr2089||115
Y000033||hr209||115
M001189||hr2090||115
R000585||hr2091||115
R000578||hr2092||115
B000574||hr2093||115
G000583||hr2094||115
N000147||hr2095||115
N000147||hr2096||115
P000605||hr2097||115
P000605||hr2098||115
T000472||hr2099||115
I000056||hr21||115
Y000033||hr210||115
T000472||hr2100||115
A000369||hr2101||115
K000390||hr2102||115
R000609||hr2103||115
S001148||hr2104||115
W000806||hr2105||115
R000580||hr2106||115
G000546||hr2107||115
M001180||hr2108||115
M001189||hr2109||115
Y000033||hr211||115
N000002||hr2110||115
N000002||hr2111||115
R000577||hr2112||115
S001187||hr2113||115
Y000065||hr2114||115
B001270||hr2115||115
K000387||hr2116||115
S000250||hr2117||115
C001106||hr2118||115
L000582||hr2119||115
Y000033||hr212||115
P000605||hr2120||115
R000598||hr2121||115
M001180||hr2122||115
T000467||hr2123||115
S001145||hr2124||115
B001290||hr2125||115
B001260||hr2126||115
B001305||hr2127||115
D000626||hr2128||115
D000610||hr2129||115
Y000033||hr213||115
H001045||hr2130||115
H001077||hr2131||115
K000386||hr2132||115
L000569||hr2133||115
L000569||hr2134||115
M000087||hr2135||115
M000087||hr2136||115
M001199||hr2137||115
M001157||hr2138||115
M001160||hr2139||115
Y000033||hr214||115
R000576||hr2140||115
S001190||hr2141||115
T000465||hr2142||115
V000130||hr2143||115
W000820||hr2144||115
W000187||hr2145||115
R000582||hr2146||115
C001077||hr2147||115
P000606||hr2148||115
J000174||hr2149||115
Y000033||hr215||115
D000191||hr2150||115
P000607||hr2151||115
P000592||hr2152||115
R000598||hr2153||115
C001096||hr2154||115
W000798||hr2155||115
K000387||hr2156||115
B001290||hr2157||115
B001292||hr2158||115
C001084||hr2159||115
Y000033||hr216||115
C001111||hr2160||115
C001107||hr2161||115
D000619||hr2162||115
F000466||hr2163||115
F000466||hr2164||115
G000579||hr2165||115
G000552||hr2166||115
G000568||hr2167||115
I000056||hr2168||115
K000386||hr2169||115
B001273||hr217||115
L000578||hr2170||115
L000287||hr2171||115
L000584||hr2172||115
M001163||hr2173||115
M001159||hr2174||115
M001202||hr2175||115
M001202||hr2176||115
N000147||hr2177||115
N000147||hr2178||115
R000603||hr2179||115
Y000033||hr218||115
S001175||hr2180||115
T000462||hr2181||115
Z000017||hr2182||115
B001257||hr2183||115
M001157||hr2184||115
P000606||hr2185||115
B001274||hr2186||115
B001273||hr2187||115
M001157||hr2188||115
C001097||hr2189||115
Y000033||hr219||115
R000609||hr2190||115
D000628||hr2191||115
M001197||hr2192||115
N000184||hr2193||115
H001048||hr2194||115
B001294||hr2195||115
R000604||hr2196||115
C001090||hr2197||115
C001091||hr2198||115
C001096||hr2199||115
P000592||hr22||115
Y000033||hr220||115
S000522||hr2200||115
E000294||hr2201||115
G000410||hr2202||115
H001050||hr2203||115
H001059||hr2204||115
J000290||hr2205||115
K000009||hr2206||115
K000385||hr2207||115
K000385||hr2208||115
K000385||hr2209||115
Y000033||hr221||115
K000376||hr2210||115
L000567||hr2211||115
M001179||hr2212||115
M001197||hr2213||115
O000171||hr2214||115
P000593||hr2215||115
P000611||hr2216||115
P000598||hr2217||115
R000582||hr2218||115
R000487||hr2219||115
Y000033||hr222||115
S001191||hr2220||115
S001199||hr2221||115
S001187||hr2222||115
D000191||hr2223||115
S001172||hr2224||115
S001187||hr2225||115
B001282||hr2226||115
H001073||hr2227||115
B001284||hr2228||115
C000984||hr2229||115
Y000033||hr223||115
C001068||hr2230||115
D000617||hr2231||115
R000435||hr2232||115
B001274||hr2233||115
T000468||hr2234||115
C001080||hr2235||115
D000096||hr2236||115
D000619||hr2237||115
D000627||hr2238||115
F000455||hr2239||115
Y000033||hr224||115
G000583||hr2240||115
H001065||hr2241||115
H001068||hr2242||115
J000174||hr2243||115
L000567||hr2244||115
L000397||hr2245||115
L000569||hr2246||115
L000580||hr2247||115
P000034||hr2248||115
R000585||hr2249||115
Y000033||hr225||115
R000585||hr2250||115
R000486||hr2251||115
S000051||hr2252||115
S000248||hr2253||115
T000460||hr2254||115
T000475||hr2255||115
U000031||hr2256||115
W000815||hr2257||115
A000371||hr2258||115
P000592||hr2259||115
Y000033||hr226||115
C001112||hr2260||115
W000797||hr2261||115
B001281||hr2262||115
B001257||hr2263||115
C001084||hr2264||115
C001092||hr2265||115
C000714||hr2266||115
C001038||hr2267||115
D000598||hr2268||115
D000619||hr2269||115
Y000033||hr227||115
L000559||hr2270||115
M000087||hr2271||115
P000034||hr2272||115
P000605||hr2273||115
P000608||hr2274||115
P000598||hr2275||115
R000597||hr2276||115
S000480||hr2277||115
T000470||hr2278||115
T000465||hr2279||115
Y000033||hr228||115
P000593||hr2280||115
V000132||hr2281||115
C001084||hr2282||115
T000193||hr2283||115
L000573||hr2284||115
R000582||hr2285||115
G000410||hr2286||115
T000470||hr2287||115
B001295||hr2288||115
C001068||hr2289||115
Y000033||hr229||115
D000216||hr2290||115
D000614||hr2291||115
F000464||hr2292||115
H001065||hr2293||115
K000210||hr2294||115
L000263||hr2295||115
M001180||hr2296||115
M001181||hr2297||115
S000244||hr2298||115
T000478||hr2299||115
V000129||hr23||115
Y000033||hr230||115
W000187||hr2300||115
W000187||hr2301||115
W000822||hr2302||115
C001097||hr2303||115
C001097||hr2304||115
C001097||hr2305||115
D000191||hr2306||115
W000797||hr2307||115
R000577||hr2308||115
T000193||hr2309||115
Y000033||hr231||115
K000376||hr2310||115
O000170||hr2311||115
O000170||hr2312||115
M001166||hr2313||115
G000574||hr2314||115
L000562||hr2315||115
T000467||hr2316||115
C001069||hr2317||115
S001170||hr2318||115
R000598||hr2319||115
Y000033||hr232||115
L000560||hr2320||115
N000189||hr2321||115
W000798||hr2322||115
C001080||hr2323||115
C001084||hr2324||115
C000714||hr2325||115
D000620||hr2326||115
D000621||hr2327||115
F000455||hr2328||115
H001038||hr2329||115
Y000033||hr233||115
H001068||hr2330||115
K000385||hr2331||115
K000188||hr2332||115
K000387||hr2333||115
L000567||hr2334||115
L000567||hr2335||115
L000565||hr2336||115
L000565||hr2337||115
L000580||hr2338||115
M001158||hr2339||115
Y000033||hr234||115
M001159||hr2340||115
R000580||hr2341||115
S001190||hr2342||115
S000248||hr2343||115
S001175||hr2344||115
S001192||hr2345||115
T000460||hr2346||115
T000474||hr2347||115
T000474||hr2348||115
T000463||hr2349||115
Y000033||hr235||115
B001298||hr2350||115
W000187||hr2351||115
P000606||hr2352||115
T000467||hr2353||115
B001289||hr2354||115
L000566||hr2355||115
M001166||hr2356||115
D000191||hr2357||115
R000487||hr2358||115
L000583||hr2359||115
Y000033||hr236||115
B001281||hr2360||115
B001243||hr2361||115
B001278||hr2362||115
C001072||hr2363||115
C001080||hr2364||115
C001094||hr2365||115
D000620||hr2366||115
D000623||hr2367||115
F000466||hr2368||115
F000462||hr2369||115
Y000033||hr237||115
G000578||hr2370||115
G000565||hr2371||115
J000174||hr2372||115
K000376||hr2373||115
K000390||hr2374||115
K000387||hr2375||115
L000567||hr2376||115
L000563||hr2377||115
L000570||hr2378||115
M000087||hr2379||115
C001062||hr238||115
M000087||hr2380||115
M001194||hr2381||115
N000184||hr2382||115
N000184||hr2383||115
N000127||hr2384||115
P000594||hr2385||115
P000594||hr2386||115
P000598||hr2387||115
Q000023||hr2388||115
R000585||hr2389||115
R000601||hr239||115
R000435||hr2390||115
S000051||hr2391||115
S001145||hr2392||115
S001190||hr2393||115
S001187||hr2394||115
T000474||hr2395||115
T000475||hr2396||115
Y000065||hr2397||115
L000579||hr2398||115
D000619||hr2399||115
M001184||hr24||115
R000601||hr240||115
I000056||hr2400||115
L000580||hr2401||115
L000570||hr2402||115
M001160||hr2403||115
P000610||hr2404||115
S000522||hr2405||115
G000289||hr2406||115
G000289||hr2407||115
C000266||hr2408||115
C001106||hr2409||115
P000592||hr241||115
D000096||hr2410||115
I000056||hr2411||115
K000009||hr2412||115
L000559||hr2413||115
L000582||hr2414||115
M001199||hr2415||115
M001188||hr2416||115
N000002||hr2417||115
N000147||hr2418||115
R000603||hr2419||115
W000800||hr242||115
R000603||hr2420||115
T000468||hr2421||115
K000385||hr2422||115
S001192||hr2423||115
S001192||hr2424||115
H001068||hr2425||115
L000562||hr2426||115
D000627||hr2427||115
T000472||hr2428||115
M001193||hr2429||115
A000369||hr243||115
W000791||hr2430||115
L000573||hr2431||115
C000266||hr2432||115
R000602||hr2433||115
M001201||hr2434||115
S000185||hr2435||115
P000597||hr2436||115
P000592||hr2437||115
R000598||hr2438||115
S001145||hr2439||115
C001094||hr244||115
R000606||hr2440||115
H001053||hr2441||115
J000032||hr2442||115
B001269||hr2443||115
J000032||hr2444||115
B001243||hr2445||115
B001304||hr2446||115
C001097||hr2447||115
C001084||hr2448||115
C001084||hr2449||115
C001094||hr245||115
C001093||hr2450||115
D000598||hr2451||115
E000293||hr2452||115
G000579||hr2453||115
H001073||hr2454||115
J000298||hr2455||115
J000298||hr2456||115
J000299||hr2457||115
J000255||hr2458||115
K000210||hr2459||115
N000184||hr246||115
K000378||hr2460||115
L000567||hr2461||115
L000559||hr2462||115
L000582||hr2463||115
L000562||hr2464||115
M001159||hr2465||115
M001188||hr2466||115
N000147||hr2467||115
P000605||hr2468||115
P000599||hr2469||115
B001290||hr247||115
R000575||hr2470||115
R000609||hr2471||115
S000244||hr2472||115
W000812||hr2473||115
W000820||hr2474||115
S000185||hr2475||115
B001273||hr2476||115
C001069||hr2477||115
C001093||hr2478||115
P000034||hr2479||115
A000367||hr248||115
H001053||hr2480||115
L000582||hr2481||115
S001196||hr2482||115
H001067||hr2483||115
N000184||hr2484||115
M001185||hr2485||115
S000185||hr2486||115
W000795||hr2487||115
V000081||hr2488||115
V000081||hr2489||115
B001291||hr249||115
B001287||hr2490||115
C001084||hr2491||115
D000619||hr2492||115
D000610||hr2493||115
E000297||hr2494||115
F000462||hr2495||115
F000448||hr2496||115
F000448||hr2497||115
G000583||hr2498||115
G000551||hr2499||115
W000810||hr25||115
B001302||hr250||115
H001068||hr2500||115
J000297||hr2501||115
M001188||hr2502||115
P000594||hr2503||115
P000597||hr2504||115
R000585||hr2505||115
R000577||hr2506||115
S001168||hr2507||115
S000248||hr2508||115
T000469||hr2509||115
B001285||hr251||115
D000191||hr2510||115
T000238||hr2511||115
D000096||hr2512||115
H001053||hr2513||115
D000191||hr2514||115
R000607||hr2515||115
Y000066||hr2516||115
T000477||hr2517||115
H001048||hr2518||115
W000799||hr2519||115
G000553||hr252||115
B001243||hr2520||115
W000795||hr2521||115
B001299||hr2522||115
B001278||hr2523||115
B001285||hr2524||115
C001090||hr2525||115
C001080||hr2526||115
C001068||hr2527||115
D000197||hr2528||115
E000294||hr2529||115
B001260||hr253||115
G000582||hr2530||115
G000582||hr2531||115
G000377||hr2532||115
K000386||hr2533||115
K000188||hr2534||115
L000559||hr2535||115
L000565||hr2536||115
M001187||hr2537||115
M001188||hr2538||115
M001188||hr2539||115
D000096||hr254||115
N000147||hr2540||115
P000608||hr2541||115
Q000023||hr2542||115
R000585||hr2543||115
R000577||hr2544||115
T000474||hr2545||115
W000820||hr2546||115
W000810||hr2547||115
B001269||hr2548||115
C001077||hr2549||115
E000293||hr255||115
T000460||hr2550||115
S001187||hr2551||115
M001184||hr2552||115
B001282||hr2553||115
S001200||hr2554||115
L000584||hr2555||115
B001273||hr2556||115
B001275||hr2557||115
C001092||hr2558||115
C001038||hr2559||115
F000460||hr256||115
G000578||hr2560||115
H001074||hr2561||115
K000376||hr2562||115
L000586||hr2563||115
L000554||hr2564||115
L000569||hr2565||115
M000087||hr2566||115
M000087||hr2567||115
M001180||hr2568||115
P000593||hr2569||115
F000448||hr257||115
P000599||hr2570||115
P000599||hr2571||115
R000486||hr2572||115
R000599||hr2573||115
R000599||hr2574||115
R000599||hr2575||115
S000248||hr2576||115
S001191||hr2577||115
S000480||hr2578||115
T000462||hr2579||115
G000571||hr258||115
Z000017||hr2580||115
B001269||hr2581||115
L000584||hr2582||115
S000185||hr2583||115
H001073||hr2584||115
C001037||hr2585||115
C001112||hr2586||115
D000620||hr2587||115
G000571||hr2588||115
K000378||hr2589||115
G000582||hr259||115
L000551||hr2590||115
S001189||hr2591||115
V000081||hr2592||115
H001048||hr2593||115
F000466||hr2594||115
S001175||hr2595||115
O000170||hr2596||115
E000288||hr2597||115
C001112||hr2598||115
T000467||hr2599||115
C001093||hr26||115
G000582||hr260||115
Y000066||hr2600||115
D000628||hr2601||115
T000468||hr2602||115
G000552||hr2603||115
B001274||hr2604||115
G000289||hr2605||115
C001053||hr2606||115
C001107||hr2607||115
F000454||hr2608||115
G000546||hr2609||115
G000582||hr261||115
H000324||hr2610||115
H001072||hr2611||115
L000287||hr2612||115
M001159||hr2613||115
M001166||hr2614||115
P000601||hr2615||115
S001180||hr2616||115
J000294||hr2617||115
K000376||hr2618||115
M001185||hr2619||115
G000410||hr262||115
B001250||hr2620||115
T000238||hr2621||115
L000562||hr2622||115
M001187||hr2623||115
W000795||hr2624||115
M000312||hr2625||115
H001073||hr2626||115
H001073||hr2627||115
G000410||hr2628||115
R000607||hr2629||115
L000564||hr263||115
G000565||hr2630||115
C001084||hr2631||115
C001049||hr2632||115
D000096||hr2633||115
D000616||hr2634||115
H001050||hr2635||115
J000292||hr2636||115
K000375||hr2637||115
K000210||hr2638||115
K000210||hr2639||115
L000564||hr264||115
L000287||hr2640||115
L000576||hr2641||115
M000087||hr2642||115
M001179||hr2643||115
M001179||hr2644||115
M001202||hr2645||115
R000435||hr2646||115
S000244||hr2647||115
S001187||hr2648||115
W000822||hr2649||115
L000567||hr265||115
S000185||hr2650||115
B001282||hr2651||115
C001077||hr2652||115
J000126||hr2653||115
D000615||hr2654||115
E000296||hr2655||115
S001145||hr2656||115
M001184||hr2657||115
E000179||hr2658||115
S001200||hr2659||115
L000287||hr266||115
P000609||hr2660||115
C001109||hr2661||115
N000184||hr2662||115
M001158||hr2663||115
W000798||hr2664||115
B001298||hr2665||115
B001302||hr2666||115
B000574||hr2667||115
B000574||hr2668||115
B000574||hr2669||115
L000287||hr267||115
B001304||hr2670||115
B001304||hr2671||115
B001286||hr2672||115
B001286||hr2673||115
C001072||hr2674||115
C001090||hr2675||115
C001091||hr2676||115
C001080||hr2677||115
C001084||hr2678||115
C001106||hr2679||115
L000287||hr268||115
C001111||hr2680||115
D000096||hr2681||115
D000096||hr2682||115
D000620||hr2683||115
D000617||hr2684||115
D000617||hr2685||115
E000297||hr2686||115
F000454||hr2687||115
G000410||hr2688||115
G000551||hr2689||115
L000287||hr269||115
G000535||hr2690||115
H000324||hr2691||115
H001038||hr2692||115
H001048||hr2693||115
I000056||hr2694||115
J000298||hr2695||115
J000298||hr2696||115
K000380||hr2697||115
K000380||hr2698||115
K000380||hr2699||115
C001106||hr27||115
L000287||hr270||115
K000382||hr2700||115
K000382||hr2701||115
L000586||hr2702||115
L000582||hr2703||115
L000563||hr2704||115
L000583||hr2705||115
L000569||hr2706||115
L000580||hr2707||115
L000580||hr2708||115
M000087||hr2709||115
L000287||hr271||115
M000087||hr2710||115
M001198||hr2711||115
M001199||hr2712||115
M001180||hr2713||115
M001187||hr2714||115
M001188||hr2715||115
O000171||hr2716||115
P000594||hr2717||115
P000608||hr2718||115
P000597||hr2719||115
L000287||hr272||115
P000597||hr2720||115
P000599||hr2721||115
P000523||hr2722||115
R000582||hr2723||115
R000409||hr2724||115
R000592||hr2725||115
R000599||hr2726||115
R000599||hr2727||115
R000599||hr2728||115
R000576||hr2729||115
L000287||hr273||115
R000604||hr2730||115
R000604||hr2731||115
S001150||hr2732||115
S001190||hr2733||115
S000480||hr2734||115
S001172||hr2735||115
S001201||hr2736||115
T000472||hr2737||115
T000472||hr2738||115
T000463||hr2739||115
M001196||hr274||115
V000081||hr2740||115
W000819||hr2741||115
W000813||hr2742||115
W000187||hr2743||115
W000187||hr2744||115
W000822||hr2745||115
W000800||hr2746||115
Y000065||hr2747||115
Y000033||hr2748||115
B001301||hr2749||115
P000605||hr275||115
F000454||hr2750||115
H001077||hr2751||115
H001077||hr2752||115
K000381||hr2753||115
M000312||hr2754||115
P000034||hr2755||115
P000096||hr2756||115
Q000023||hr2757||115
R000597||hr2758||115
V000130||hr2759||115
R000600||hr276||115
V000130||hr2760||115
V000130||hr2761||115
L000562||hr2762||115
K000387||hr2763||115
A000370||hr2764||115
B001257||hr2765||115
K000009||hr2766||115
M001202||hr2767||115
T000470||hr2768||115
L000565||hr2769||115
R000582||hr277||115
L000565||hr2770||115
S001192||hr2771||115
T000477||hr2772||115
C001077||hr2773||115
L000582||hr2774||115
W000795||hr2775||115
W000798||hr2776||115
V000131||hr2777||115
C001097||hr2778||115
D000612||hr2779||115
R000593||hr278||115
E000296||hr2780||115
D000628||hr2781||115
B001278||hr2782||115
D000598||hr2783||115
G000574||hr2784||115
H001077||hr2785||115
H001067||hr2786||115
K000009||hr2787||115
L000580||hr2788||115
L000570||hr2789||115
S001196||hr279||115
M001197||hr2790||115
M001188||hr2791||115
N000184||hr2792||115
W000816||hr2793||115
G000571||hr2794||115
B001270||hr2795||115
O000168||hr2796||115
B000574||hr2797||115
P000096||hr2798||115
M001166||hr2799||115
R000582||hr28||115
S001196||hr280||115
D000191||hr2800||115
